Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
response to amyloid-beta (GO:1904645)	2/44	0.6278654467984682	0.9999946032599348	0	0	0.9495328036776095	0.4419404756521435	RAMP3;IGF1
metal ion homeostasis (GO:0055065)	2/44	0.6278654467984682	0.9999946032599348	0	0	0.9495328036776095	0.4419404756521435	MT3;SLC12A8
positive regulation of receptor-mediated endocytosis (GO:0048260)	2/44	0.6278654467984682	0.9999946032599348	0	0	0.9495328036776095	0.4419404756521435	SFRP4;SERPINE1
protein K63-linked ubiquitination (GO:0070534)	2/44	0.6278654467984682	0.9999946032599348	0	0	0.9495328036776095	0.4419404756521435	UBE2S;TRAF1
positive regulation of binding (GO:0051099)	4/90	0.6286353986694387	0.9999946032599348	0	0	0.9272491624483408	0.4304326243478604	GMNN;HMGB2;IGF1;NGF
protein complex oligomerization (GO:0051259)	4/90	0.6286353986694387	0.9999946032599348	0	0	0.9272491624483408	0.4304326243478604	POLQ;ECT2;RBMX;BOK
regulated exocytosis (GO:0045055)	8/180	0.6324836732357918	0.9999946032599348	0	0	0.9269418727437931	0.4246328799929156	SYT12;SERPINE1;PLEK;SERPING1;IGF1;SYT8;SYT7;SYT6
positive regulation of cellular biosynthetic process (GO:0031328)	8/180	0.6324836732357918	0.9999946032599348	0	0	0.9269418727437931	0.4246328799929156	BCAR3;IL6;CDH3;OPN3;DNA2;IGF1;KLF2;MFSD2A
organic substance transport (GO:0071702)	6/136	0.6361548389811177	0.9999946032599348	0	0	0.9199157007376185	0.41609009505854283	CENPF;RAMP3;AQP9;MFSD2A;ABCG2;SLC6A4
canonical Wnt signaling pathway (GO:0060070)	3/68	0.6365043575749744	0.9999946032599348	0	0	0.9201680672268907	0.4156988203939261	SFRP4;CDH3;WNT5B
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	3/68	0.6365043575749744	0.9999946032599348	0	0	0.9201680672268907	0.4156988203939261	IL6;IL23R;IGF1
positive regulation of transport (GO:0051050)	4/91	0.6373065863625363	0.9999946032599348	0	0	0.9165427801346435	0.4129065936639631	CDH3;SPAG5;CYBA;BOK
response to lipid (GO:0033993)	5/114	0.6398537946345709	0.9999946032599348	0	0	0.9143408981168517	0.4082674515117385	CDKN2D;IL23R;NOCT;PALM3;HMGB2
microtubule bundle formation (GO:0001578)	2/45	0.6401156274951106	0.9999946032599348	0	0	0.9274018399668122	0.4137199434652952	PLK1;KIF20A
response to lipopolysaccharide (GO:0032496)	7/159	0.640426269441269	0.9999946032599348	0	0	0.9177978569842328	0.40899025428393737	CXCL10;IL6;IL23R;NOCT;SERPINE1;PALM3;HMGB2
acetylcholine receptor signaling pathway (GO:0095500)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	RGS8
actin filament-based transport (GO:0099515)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	MYO1H
aerobic respiration (GO:0009060)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	MTFR2
androgen metabolic process (GO:0008209)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	DHRS9
anterior/posterior axis specification (GO:0009948)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	SIX2
calcium-mediated signaling using intracellular calcium source (GO:0035584)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	RYR2
cellular response to steroid hormone stimulus (GO:0071383)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	MGARP
cobalamin metabolic process (GO:0009235)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	CTRB1
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	BOK
histone ubiquitination (GO:0016574)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	UHRF1
retinol metabolic process (GO:0042572)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	DHRS9
rRNA modification (GO:0000154)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	DKC1
sensory perception of pain (GO:0019233)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	NIPSNAP1
linoleic acid metabolic process (GO:0043651)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	GSTA1
sterol transport (GO:0015918)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	APOB
zinc ion transport (GO:0006829)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	MT3
negative regulation of protein localization to cell periphery (GO:1904376)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	SAPCD2
negative regulation of reproductive process (GO:2000242)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	IGF1
negative regulation of response to wounding (GO:1903035)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	SERPINE1
neurotrophin signaling pathway (GO:0038179)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	NGF
positive regulation of glycolytic process (GO:0045821)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	IGF1
positive regulation of lipid storage (GO:0010884)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	APOB
positive regulation of phosphatase activity (GO:0010922)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	PLEK
positive regulation of purine nucleotide metabolic process (GO:1900544)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	IGF1
positive regulation of smoothened signaling pathway (GO:0045880)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	TEDC1
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	MT3
positive regulation of transcription regulatory region DNA binding (GO:2000679)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	IGF1
positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	IGF1
protein localization to chromatin (GO:0071168)	1/21	0.6422803652500142	0.9999946032599348	0	0	0.9971174004192872	0.4414541502601475	PLK1
negative regulation of cytokine production (GO:0001818)	8/182	0.6447749172843794	0.9999946032599348	0	0	0.9161902681183167	0.4020737534248439	IL6;IL23R;F2RL1;PTPN6;MEFV;TIGIT;LGALS7;CMKLR1
cellular response to fibroblast growth factor stimulus (GO:0044344)	4/92	0.645845062465541	0.9999946032599348	0	0	0.906079724691712	0.39613410997576975	FGF7;FGFBP1;SHCBP1;FGF21
retinoid metabolic process (GO:0001523)	4/92	0.645845062465541	0.9999946032599348	0	0	0.906079724691712	0.39613410997576975	DHRS9;RBP1;APOB;LRP8
negative regulation of mitotic cell cycle phase transition (GO:1901991)	4/92	0.645845062465541	0.9999946032599348	0	0	0.906079724691712	0.39613410997576975	CDKN2D;FBXO5;E2F7;AURKA
cellular response to decreased oxygen levels (GO:0036294)	3/69	0.6463377520969316	0.9999946032599348	0	0	0.9061783804430863	0.3954862177706307	SUV39H2;MGARP;MT3
positive regulation of protein metabolic process (GO:0051247)	5/115	0.6474899420947988	0.9999946032599348	0	0	0.9059808612440191	0.3937864104909868	BARD1;UHRF1;IL23R;DTL;KLF2
alpha-amino acid metabolic process (GO:1901605)	2/46	0.6520458870928975	0.9999946032599348	0	0	0.9062768291519603	0.38756053185576905	ASNS;DPEP1
regulation of B cell proliferation (GO:0030888)	2/46	0.6520458870928975	0.9999946032599348	0	0	0.9062768291519603	0.38756053185576905	CD74;TFRC
regulation of fibroblast proliferation (GO:0048145)	2/46	0.6520458870928975	0.9999946032599348	0	0	0.9062768291519603	0.38756053185576905	CD74;IGF1
negative regulation of tumor necrosis factor production (GO:0032720)	2/46	0.6520458870928975	0.9999946032599348	0	0	0.9062768291519603	0.38756053185576905	PTPN6;IGF1
positive regulation of nucleocytoplasmic transport (GO:0046824)	2/46	0.6520458870928975	0.9999946032599348	0	0	0.9062768291519603	0.38756053185576905	CDH1;ECT2
positive regulation of organelle assembly (GO:1902117)	2/46	0.6520458870928975	0.9999946032599348	0	0	0.9062768291519603	0.38756053185576905	PLK4;SPAG5
positive regulation of smooth muscle cell proliferation (GO:0048661)	2/46	0.6520458870928975	0.9999946032599348	0	0	0.9062768291519603	0.38756053185576905	IL6;IGF1
regulation of epithelial cell proliferation (GO:0050678)	4/93	0.6542497224962812	0.9999946032599348	0	0	0.8958517940901948	0.3800796021552929	FGF7;UHRF1;IGF1;GDF5
defense response to Gram-positive bacterium (GO:0050830)	3/70	0.6559809698565832	0.9999946032599348	0	0	0.8926062962498432	0.3763437905896118	IL6;HMGB2;KRT6A
amino acid import (GO:0043090)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	SLC7A5
regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	BOK
regulation of execution phase of apoptosis (GO:1900117)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	BOK
chaperone-mediated protein complex assembly (GO:0051131)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	HSPD1
regulation of macrophage chemotaxis (GO:0010758)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	CMKLR1
regulation of platelet activation (GO:0010543)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	PLEK
regulation of vacuole organization (GO:0044088)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	ENO3
heme biosynthetic process (GO:0006783)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	ABCG2
maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	EXOSC2
tetrapyrrole metabolic process (GO:0033013)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	CTRB1
mRNA modification (GO:0016556)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	DKC1
negative regulation of lipid biosynthetic process (GO:0051055)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	BRCA1
neuronal action potential (GO:0019228)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	CACNA1I
positive regulation of dendritic spine development (GO:0060999)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	LRP8
positive regulation of neural precursor cell proliferation (GO:2000179)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	NES
positive regulation of signal transduction by p53 class mediator (GO:1901798)	1/22	0.6593793698171797	0.9999946032599348	0	0	0.9495857043026854	0.39546088734600443	EIF5A
positive regulation of MAPK cascade (GO:0043410)	12/274	0.6618156702832532	0.9999946032599348	0	0	0.9122906429860846	0.3765645715985798	BCAR3;CD74;IL6;RAMP3;EPHA8;PDGFD;NTRK3;F2RL1;IGF1;ALKAL1;MT3;FGF21
regulation of kinase activity (GO:0043549)	4/94	0.662519645378318	0.9999946032599348	0	0	0.8858511508353779	0.3647094084344518	CD74;EPHA8;NTRK3;ECT2
hemopoiesis (GO:0030097)	4/94	0.662519645378318	0.9999946032599348	0	0	0.8858511508353779	0.3647094084344518	MELK;PLEK;RTKN2;PLD4
embryonic heart tube morphogenesis (GO:0003143)	2/47	0.663658813712397	0.9999946032599348	0	0	0.8860907077066573	0.36328575634164767	RYR2;STIL
regulation of wound healing (GO:0061041)	2/47	0.663658813712397	0.9999946032599348	0	0	0.8860907077066573	0.36328575634164767	SERPINE1;F2RL1
telomere organization (GO:0032200)	2/47	0.663658813712397	0.9999946032599348	0	0	0.8860907077066573	0.36328575634164767	RECQL4;DNA2
polyol metabolic process (GO:0019751)	2/47	0.663658813712397	0.9999946032599348	0	0	0.8860907077066573	0.36328575634164767	INPP4B;PLD4
positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862)	2/47	0.663658813712397	0.9999946032599348	0	0	0.8860907077066573	0.36328575634164767	TTK;GDF5
regulation of glycolytic process (GO:0006110)	3/71	0.665433634069391	0.9999946032599348	0	0	0.8794333910034602	0.3582076160683627	ACTN3;NUP210;IGF1
response to metal ion (GO:0010038)	3/71	0.665433634069391	0.9999946032599348	0	0	0.8794333910034602	0.3582076160683627	AQP9;MT3;LOXL2
myeloid leukocyte differentiation (GO:0002573)	3/71	0.665433634069391	0.9999946032599348	0	0	0.8794333910034602	0.3582076160683627	BATF3;UBD;F2RL1
negative regulation of neuron apoptotic process (GO:0043524)	3/71	0.665433634069391	0.9999946032599348	0	0	0.8794333910034602	0.3582076160683627	KIF14;NGF;MT3
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	5/118	0.6697780189302733	0.9999946032599348	0	0	0.8817885421518398	0.35342872781850243	CXCL10;RAMP3;UCN2;S1PR1;S1PR3
regulation of small GTPase mediated signal transduction (GO:0051056)	6/141	0.670535138006386	0.9999946032599348	0	0	0.8856105842407213	0.3539601049853293	FGD3;DEPDC1B;RACGAP1;ARHGAP19;ECT2;FOXM1
cell junction organization (GO:0034330)	3/72	0.6746956498598183	0.9999946032599348	0	0	0.866642309097552	0.3410181838218862	SNCG;RAB39B;ELFN1
cell morphogenesis involved in differentiation (GO:0000904)	3/72	0.6746956498598183	0.9999946032599348	0	0	0.866642309097552	0.3410181838218862	LAMB3;KIF14;ITGB7
negative regulation of supramolecular fiber organization (GO:1902904)	3/72	0.6746956498598183	0.9999946032599348	0	0	0.866642309097552	0.3410181838218862	TPX2;STMN2;TRIM54
establishment of protein localization to mitochondrion (GO:0072655)	2/48	0.6749574775584168	0.9999946032599348	0	0	0.866782243715498	0.3407369421134214	MGARP;HSPD1
inositol phosphate metabolic process (GO:0043647)	2/48	0.6749574775584168	0.9999946032599348	0	0	0.866782243715498	0.3407369421134214	INPP4B;PLD4
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	2/48	0.6749574775584168	0.9999946032599348	0	0	0.866782243715498	0.3407369421134214	PTPN6;IGF1
phosphatidic acid biosynthetic process (GO:0006654)	2/48	0.6749574775584168	0.9999946032599348	0	0	0.866782243715498	0.3407369421134214	GPD1;ALPI
positive regulation of endocytosis (GO:0045807)	2/48	0.6749574775584168	0.9999946032599348	0	0	0.866782243715498	0.3407369421134214	SERPINE1;F2RL1
regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	ARG1
regulation of interleukin-4 production (GO:0032673)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	SLC7A5
cytoskeleton-dependent intracellular transport (GO:0030705)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	TUBA1B
regulation of mononuclear cell migration (GO:0071675)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	CMKLR1
DNA catabolic process, endonucleolytic (GO:0000737)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	HMGB2
DNA methylation (GO:0006306)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	HELLS
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	RYR2
regulation of SMAD protein signal transduction (GO:0060390)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	GDF5
regulation of toll-like receptor 4 signaling pathway (GO:0034143)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	F2RL1
response to nutrient levels (GO:0031667)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	UCN2
hyaluronan metabolic process (GO:0030212)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	HMMR
membrane protein ectodomain proteolysis (GO:0006509)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	RBMX
triglyceride catabolic process (GO:0019433)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	FABP5
negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	PLEK
nucleotide metabolic process (GO:0009117)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	CMPK2
positive regulation of histone acetylation (GO:0035066)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	BRCA1
positive regulation of morphogenesis of an epithelium (GO:1905332)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	WNT5B
positive regulation of mRNA processing (GO:0050685)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	RBMX
positive regulation of protein autophosphorylation (GO:0031954)	1/23	0.6756618526320248	0.9999946032599348	0	0	0.9063750714694111	0.3553557182327095	PDGFD
