Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
negative regulation of MAPK cascade (GO:0043409)	4/94	0.4555758436470479	0.8548038766270132	0	0	1.165830673354613	0.9165679959314026	SEMA6A;CBLC;SPRY1;DUSP26
canonical Wnt signaling pathway (GO:0060070)	3/68	0.45852710499586136	0.8548038766270132	0	0	1.210592686002522	0.9439425440893303	SFRP2;WNT7B;WNT7A
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	3/68	0.45852710499586136	0.8548038766270132	0	0	1.210592686002522	0.9439425440893303	ADAMTSL2;SPRY1;IL17RD
regulation of nervous system development (GO:0051960)	2/42	0.46015746426213505	0.8548038766270132	0	0	1.3113915416098227	1.0178844560043796	HES6;ASCL2
positive regulation of epithelial to mesenchymal transition (GO:0010718)	2/42	0.46015746426213505	0.8548038766270132	0	0	1.3113915416098227	1.0178844560043796	BMP2;AXIN2
potassium ion import across plasma membrane (GO:1990573)	2/42	0.46015746426213505	0.8548038766270132	0	0	1.3113915416098227	1.0178844560043796	KCNJ4;FXYD2
epithelium development (GO:0060429)	5/122	0.466741566068726	0.8548038766270132	0	0	1.120946025055614	0.8541379659130458	BMP2;BDH2;WNT7B;TPP1;DACT1
peptidyl-tyrosine phosphorylation (GO:0018108)	3/69	0.46809720780595454	0.8548038766270132	0	0	1.1921882762046696	0.9049654369787796	NTRK1;IL15;JAK3
activation of protein kinase A activity (GO:0034199)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	ADCY4
aorta morphogenesis (GO:0035909)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	ACVRL1
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	CASQ2
regulation of cellular respiration (GO:0043457)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	CBFA2T3
cell surface receptor signaling pathway involved in heart development (GO:0061311)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	BMP2
cellular biogenic amine biosynthetic process (GO:0042401)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	TH
cellular modified amino acid catabolic process (GO:0042219)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	ALDH4A1
regulation of leukocyte migration (GO:0002685)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	TNFRSF18
detection of visible light (GO:0009584)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	CNGB1
diol biosynthetic process (GO:0034312)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	ACER2
epithelial cell morphogenesis (GO:0003382)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	COL22A1
regulation of steroid biosynthetic process (GO:0050810)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	BMP2
regulation of transferase activity (GO:0051338)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	NLRC5
reverse cholesterol transport (GO:0043691)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	ABCA1
stem cell development (GO:0048864)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	WNT7A
vasculature development (GO:0001944)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	ACVRL1
monosaccharide transmembrane transport (GO:0015749)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	SLC2A9
muscle tissue morphogenesis (GO:0060415)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	BMP2
negative regulation of ATP metabolic process (GO:1903579)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	CBFA2T3
negative regulation of ATPase activity (GO:0032780)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	LTF
negative regulation of chemokine production (GO:0032682)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	APOD
negative regulation of cytokine production involved in immune response (GO:0002719)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	JAK3
positive regulation of collagen metabolic process (GO:0010714)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	VSIR
positive regulation of cytokine production involved in inflammatory response (GO:1900017)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	NOD2
positive regulation of dendrite extension (GO:1903861)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	UNC13A
positive regulation of heart rate (GO:0010460)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	SCN3B
positive regulation of macrophage activation (GO:0043032)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	IL33
positive regulation of positive chemotaxis (GO:0050927)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	CDH13
positive regulation of regulated secretory pathway (GO:1903307)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	CACNA1H
protein heterooligomerization (GO:0051291)	1/17	0.47100557739217697	0.8548038766270132	0	0	1.6390497275204359	1.2340165170175796	KCNC2
cellular glucose homeostasis (GO:0001678)	2/43	0.47239223396296764	0.8548038766270132	0	0	1.2793398329617676	0.9594353225548382	UNC13B;SOX4
cellular response to retinoic acid (GO:0071300)	2/43	0.47239223396296764	0.8548038766270132	0	0	1.2793398329617676	0.9594353225548382	RET;WNT7B
heart looping (GO:0001947)	2/43	0.47239223396296764	0.8548038766270132	0	0	1.2793398329617676	0.9594353225548382	TBX6;CCDC40
signal release from synapse (GO:0099643)	2/43	0.47239223396296764	0.8548038766270132	0	0	1.2793398329617676	0.9594353225548382	UNC13A;NRXN1
spermatid development (GO:0007286)	2/43	0.47239223396296764	0.8548038766270132	0	0	1.2793398329617676	0.9594353225548382	ACRBP;IQCG
myofibril assembly (GO:0030239)	2/43	0.47239223396296764	0.8548038766270132	0	0	1.2793398329617676	0.9594353225548382	TMOD4;MYL2
positive regulation of neuron differentiation (GO:0045666)	2/43	0.47239223396296764	0.8548038766270132	0	0	1.2793398329617676	0.9594353225548382	BMP2;NBL1
positive regulation of T cell differentiation (GO:0045582)	2/43	0.47239223396296764	0.8548038766270132	0	0	1.2793398329617676	0.9594353225548382	VSIR;SOX4
carbohydrate homeostasis (GO:0033500)	3/70	0.477591014916094	0.8548038766270132	0	0	1.1743332517739173	0.8678328955402967	ALOX5;SLC8B1;SOX4
kidney development (GO:0001822)	3/70	0.477591014916094	0.8548038766270132	0	0	1.1743332517739173	0.8678328955402967	OSR2;GDF6;SOX4
wound healing (GO:0042060)	3/70	0.477591014916094	0.8548038766270132	0	0	1.1743332517739173	0.8678328955402967	AHNAK2;WNT7A;EVPL
glycosaminoglycan biosynthetic process (GO:0006024)	4/97	0.47980779084806213	0.8548038766270132	0	0	1.1280467175617435	0.8284033194197623	CSGALNACT1;PRELP;HS3ST6;HS3ST1
regulation of tumor necrosis factor production (GO:0032680)	5/124	0.4809531552441164	0.8548038766270132	0	0	1.1019914815241165	0.8066416797683127	IL33;NOD2;VSIR;CD33;LTF
positive regulation of programmed cell death (GO:0043068)	11/286	0.4821645269808449	0.8548038766270132	0	0	1.0491712707182321	0.7653388418857697	UNC13B;STPG1;NTRK1;BMP2;SFRP2;GADD45A;ARHGEF16;LAPTM5;ARHGEF4;FOXL2;SOX4
branching morphogenesis of an epithelial tube (GO:0048754)	2/44	0.48445823777766184	0.8548038766270132	0	0	1.248814396154096	0.9050458242613173	BMP2;SFRP2
embryonic organ morphogenesis (GO:0048562)	2/44	0.48445823777766184	0.8548038766270132	0	0	1.248814396154096	0.9050458242613173	OSR2;ALDH1A3
response to amyloid-beta (GO:1904645)	2/44	0.48445823777766184	0.8548038766270132	0	0	1.248814396154096	0.9050458242613173	NTRK1;CACNA1B
mRNA stabilization (GO:0048255)	2/44	0.48445823777766184	0.8548038766270132	0	0	1.248814396154096	0.9050458242613173	AXIN2;RBM24
negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	2/44	0.48445823777766184	0.8548038766270132	0	0	1.248814396154096	0.9050458242613173	CBLC;SPRY1
neurotransmitter secretion (GO:0007269)	2/44	0.48445823777766184	0.8548038766270132	0	0	1.248814396154096	0.9050458242613173	UNC13A;NRXN1
positive regulation of cell division (GO:0051781)	2/44	0.48445823777766184	0.8548038766270132	0	0	1.248814396154096	0.9050458242613173	OPN1MW;RXFP3
positive regulation of receptor-mediated endocytosis (GO:0048260)	2/44	0.48445823777766184	0.8548038766270132	0	0	1.248814396154096	0.9050458242613173	C3;GREM1
protein tetramerization (GO:0051262)	3/71	0.4870051021399763	0.8548038766270132	0	0	1.15700337512054	0.8324415742620948	ALDH1A3;TRPV1;UPB1
cholesterol homeostasis (GO:0042632)	3/71	0.4870051021399763	0.8548038766270132	0	0	1.15700337512054	0.8324415742620948	ABCA1;NR1H3;RORA
myeloid leukocyte differentiation (GO:0002573)	3/71	0.4870051021399763	0.8548038766270132	0	0	1.15700337512054	0.8324415742620948	IL15;CAMK4;CBFA2T3
carbohydrate derivative transport (GO:1901264)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	PLTP
regulation of cellular protein catabolic process (GO:1903362)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	DACT1
cell migration involved in sprouting angiogenesis (GO:0002042)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	GREM1
regulation of delayed rectifier potassium channel activity (GO:1902259)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	RNF207
regulation of dendrite extension (GO:1903859)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	UNC13A
dendritic cell migration (GO:0036336)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	ALOX5
regulation of presynapse assembly (GO:1905606)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	WNT7A
regulation of presynapse organization (GO:0099174)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	WNT7A
endothelial cell proliferation (GO:0001935)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	ACVRL1
regulation of protein sumoylation (GO:0033233)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	RASD2
epithelial structure maintenance (GO:0010669)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	NOD2
fluid transport (GO:0042044)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	SLC4A11
G protein-coupled acetylcholine receptor signaling pathway (GO:0007213)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	CHRM1
high-density lipoprotein particle remodeling (GO:0034375)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	PLTP
RNA destabilization (GO:0050779)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	RBM24
leukocyte tethering or rolling (GO:0050901)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	PODXL2
maintenance of gastrointestinal epithelium (GO:0030277)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	NOD2
melanosome transport (GO:0032402)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	RAB17
triglyceride biosynthetic process (GO:0019432)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	LPIN1
microtubule depolymerization (GO:0007019)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	NCKAP5
ventricular cardiac muscle cell action potential (GO:0086005)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	SCN3B
negative regulation of lipid catabolic process (GO:0050995)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	BSCL2
negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	CCDC3
nitric oxide mediated signal transduction (GO:0007263)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	KCNC2
phosphatidylglycerol acyl-chain remodeling (GO:0036148)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	PLA2G2E
phosphatidylinositol acyl-chain remodeling (GO:0036149)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	PLA2G2E
pigment granule transport (GO:0051904)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	RAB17
positive regulation of extracellular matrix organization (GO:1903055)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	BMP2
positive regulation of fatty acid metabolic process (GO:0045923)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	NR1H3
positive regulation of glial cell differentiation (GO:0045687)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	BMP2
positive regulation of macrophage derived foam cell differentiation (GO:0010744)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	PRKCH
positive regulation of myoblast differentiation (GO:0045663)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	RBM24
positive regulation of nervous system process (GO:0031646)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	UNC13B
positive regulation of stress-activated protein kinase signaling cascade (GO:0070304)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	NOD2
positive regulation of synaptic transmission, glutamatergic (GO:0051968)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	NRXN1
presynapse assembly (GO:0099054)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	WNT7A
prostanoid metabolic process (GO:0006692)	1/18	0.4904626188122211	0.8548038766270132	0	0	1.5425548966180478	1.0989256926353312	PTGES
negative regulation of cell growth (GO:0030308)	5/126	0.495033810920706	0.8548038766270132	0	0	1.083663534472999	0.7619554890782022	RTN4R;ACVRL1;SFRP2;MYL2;CCN3
sterol homeostasis (GO:0055092)	3/72	0.49633625555631905	0.8548038766270132	0	0	1.140175813732478	0.7986950358015729	ABCA1;NR1H3;RORA
positive regulation of protein secretion (GO:0050714)	3/72	0.49633625555631905	0.8548038766270132	0	0	1.140175813732478	0.7986950358015729	UNC13B;CD33;SOX4
positive regulation of secretion by cell (GO:1903532)	3/72	0.49633625555631905	0.8548038766270132	0	0	1.140175813732478	0.7986950358015729	UNC13B;BMP2;CD33
cellular response to radiation (GO:0071478)	2/45	0.49635134526112795	0.8548038766270132	0	0	1.2197087471049208	0.8543709054057326	OPN1MW;GADD45A
zymogen activation (GO:0031638)	2/45	0.49635134526112795	0.8548038766270132	0	0	1.2197087471049208	0.8543709054057326	VSIR;HGFAC
negative regulation of T cell activation (GO:0050868)	2/45	0.49635134526112795	0.8548038766270132	0	0	1.2197087471049208	0.8543709054057326	LAPTM5;JAK3
positive regulation of response to biotic stimulus (GO:0002833)	2/45	0.49635134526112795	0.8548038766270132	0	0	1.2197087471049208	0.8543709054057326	CD180;SASH1
cell-matrix adhesion (GO:0007160)	4/100	0.5036076446631729	0.8548038766270132	0	0	1.0926242590059279	0.7494941295439579	ADAMTS13;PARVG;TNN;THSD1
regulation of actin filament polymerization (GO:0030833)	3/73	0.5055814660660957	0.8548038766270132	0	0	1.1238290398126465	0.7665032070711242	FCHSD1;SSH3;KANK3
regulation of Rho protein signal transduction (GO:0035023)	3/73	0.5055814660660957	0.8548038766270132	0	0	1.1238290398126465	0.7665032070711242	RTN4R;ABCA1;ARHGEF28
positive regulation of NF-kappaB transcription factor activity (GO:0051092)	6/155	0.5070121012086116	0.8548038766270132	0	0	1.0559284116331096	0.7172081259497066	NTRK1;PRKCH;NOD2;TRIM38;MAP3K13;LTF
establishment of protein localization to extracellular region (GO:0035592)	2/46	0.5080679563279632	0.8548038766270132	0	0	1.1919260821034354	0.8071009083475577	ABCA1;STEAP3
regulation of synaptic transmission, glutamatergic (GO:0051966)	2/46	0.5080679563279632	0.8548038766270132	0	0	1.1919260821034354	0.8071009083475577	UNC13A;NRXN1
negative regulation of tumor necrosis factor production (GO:0032720)	2/46	0.5080679563279632	0.8548038766270132	0	0	1.1919260821034354	0.8071009083475577	VSIR;CD33
positive regulation of response to stimulus (GO:0048584)	2/46	0.5080679563279632	0.8548038766270132	0	0	1.1919260821034354	0.8071009083475577	IL15;YPEL3
pyroptosis (GO:0070269)	1/19	0.5092049431882603	0.8548038766270132	0	0	1.4567817135937027	0.9831888320682124	GSDMA
Rac protein signal transduction (GO:0016601)	1/19	0.5092049431882603	0.8548038766270132	0	0	1.4567817135937027	0.9831888320682124	CDH13
aspartate family amino acid catabolic process (GO:0009068)	1/19	0.5092049431882603	0.8548038766270132	0	0	1.4567817135937027	0.9831888320682124	SDS
